Epoch,Train Loss,Test Loss,Validation Loss,Train Accuracy,Test Accuracy,Validation Accuracy
1,1.2813654661938576,1.1684818055170278,1.1916071878720635,0.5369969216736974,0.5580182529335072,0.5585714285714286
2,0.9414350682486168,0.8878191493762037,0.9060668263533344,0.6625242275681222,0.6792698826597132,0.6777142857142857
3,0.7814027290580919,0.8485656627453864,0.8875520911118756,0.721924523999544,0.7056714471968709,0.6814285714285714
4,0.6553298411093558,0.7960126978772072,0.8297593737165677,0.7661612130885874,0.7170795306388527,0.708
5,0.5377094827605944,0.8775066418262819,0.9127756881795518,0.8115380230304412,0.6932855280312907,0.6865714285714286
6,0.45507864293070655,0.8912872166013889,0.962600911674026,0.8402690685212633,0.7258800521512386,0.708
7,0.3851722471673849,0.8078906536005283,0.8685415226234693,0.8683160415003991,0.7415254237288136,0.7194285714285714
8,0.3065833573438268,0.8839929971921568,0.909874731513191,0.8922585794094174,0.7382659713168188,0.7208571428571429
9,0.2546180367931208,0.940865582638556,0.9505133930950949,0.9144909360392202,0.7297913950456323,0.7197142857142858
10,0.22312934819832853,0.927151563509445,0.9814754396540933,0.919735491962148,0.7509778357235984,0.7351428571428571
11,0.17753249716576874,1.049648802113855,1.1031456204241814,0.9411697639949834,0.7183833116036505,0.7128571428571429
12,0.1351192448922655,0.9684795615980875,1.049450369152032,0.954167141717022,0.7513037809647979,0.734
13,0.11624546167788474,1.01042677362481,1.098383067915701,0.9596397218105119,0.7477183833116037,0.7288571428571429
14,0.11218924404423894,0.9633223369892221,1.0541647868953883,0.9611218789191655,0.7490221642764016,0.7342857142857143
15,0.07967772949556948,0.9947309354126143,1.0527314849487042,0.9730931478736746,0.7526075619295959,0.7445714285714286
16,0.07460089640366167,1.044119374290858,1.1219419843717118,0.9758294379204195,0.7552151238591917,0.7448571428571429
17,0.04730020353020523,1.156921728344571,1.1871317971974067,0.9851784289134649,0.7509778357235984,0.7442857142857143
18,0.04864092329593345,1.1127385913830874,1.1972422529539288,0.9838102838900924,0.7555410691003911,0.7445714285714286
19,0.043467462034208974,1.135765923205516,1.183936806880448,0.9868886101926804,0.7535853976531942,0.746
20,0.039518187286233436,1.1202648577294287,1.1916490346533524,0.988370767301334,0.7535853976531942,0.7411428571428571
21,0.042494738317200347,1.146149650098702,1.2073025316782466,0.9860905255957132,0.7496740547588006,0.7388571428571429
22,0.03917424638928652,1.1609289684472135,1.26152267534239,0.98574848933987,0.7565189048239895,0.7385714285714285
23,0.03276338192427748,1.164552943166503,1.1632258650851033,0.9906510090069547,0.7483702737940026,0.744
24,0.020391894225184875,1.132176812628283,1.2343650767707253,0.9947554440770722,0.7568448500651891,0.7422857142857143
25,0.017336448889138992,1.2028320308380103,1.2813182842224564,0.9946414319917911,0.7486962190352021,0.7385714285714285
26,0.02169176610659832,1.2293915825342385,1.332717778652345,0.9930452627978565,0.7633637548891786,0.7468571428571429
27,0.010286272021380227,1.1183705908986212,1.2211003907314038,0.9982898187207844,0.7692307692307693,0.7494285714285714
28,0.02645526227065428,1.248239335002533,1.284469385344331,0.9916771177744841,0.7451108213820078,0.7325714285714285
29,0.012839599006268514,1.1856985726663727,1.2550014780162404,0.9965796374415689,0.7630378096479792,0.7502857142857143
30,0.014178371117799118,1.230060846471029,1.3004564173771047,0.9957815528446016,0.7610821382007823,0.746
31,0.010601551126045041,1.2478332837292783,1.341296291737881,0.997149697867974,0.758148631029987,0.7451428571428571
32,0.007845290852677206,1.1959596243069466,1.2475475843944779,0.9978337703796603,0.7649934810951761,0.7557142857142857
33,0.0063948831841699905,1.2361021681369568,1.241184530873277,0.9984038308060654,0.758800521512386,0.7542857142857143
34,0.005289974452874749,1.2238820742632015,1.260553940441183,0.9990879033177517,0.7607561929595827,0.7585714285714286
