Epoch,Train Loss,Test Loss,Validation Loss,Train Accuracy,Test Accuracy,Validation Accuracy
20,0.3099425557356711,0.7390353958908236,0.7826273055076599,0.8973809755622627,0.7698826597131682,0.7705
21,0.28019089632409383,0.800008409580793,0.8558100293278694,0.9063382338623308,0.7822685788787483,0.7785
22,0.2621264914282804,0.7863039098720037,0.8385363100767136,0.91354298510369,0.7620599739243807,0.758
23,0.2475951135222368,0.7886805674024041,0.8698117457032204,0.921039820854834,0.7783572359843546,0.7635
24,0.22852144473177205,0.7844855176105435,0.8568790546059608,0.9260052575211761,0.7754237288135594,0.769
25,0.22653913165579007,0.8286438422692299,0.8630885972380639,0.9246421964755136,0.7702086049543677,0.7625
26,0.1972450635358227,0.871651806891767,0.9314629830121994,0.9361308538603836,0.7705345501955672,0.7655
27,0.2048325507213997,0.8201505268073864,0.8703751500844955,0.9357414078473372,0.7842242503259452,0.7645
28,0.1718486748495055,0.8208109304552332,0.8987537925243377,0.9437250511147892,0.7803129074315515,0.7695
29,0.1636794773731932,0.8753620543067578,0.9173684725761414,0.9467432577158992,0.7747718383311604,0.7635
30,0.15464825492415352,0.8339904687763919,0.9136527588367462,0.9508324408528868,0.7865058670143416,0.773
31,0.1442806617425018,0.8708704380215598,0.9128142055571079,0.95404537046052,0.7835723598435462,0.781
32,0.1285770242544895,0.8860153415726776,0.9040778015851975,0.9577451075844611,0.772490221642764,0.7695
33,0.11653929444666766,0.9631758028934883,1.0062788699865342,0.9632947132703729,0.7692307692307693,0.7735
34,0.12003434689944346,0.9481603090266617,1.0275169797241688,0.9593028916366468,0.7783572359843546,0.7685
35,0.12144787393800836,0.9089507829145683,0.9891955676674843,0.9603738681725246,0.7829204693611473,0.771
36,0.10877751791994798,0.9082328868836763,0.9520151754021644,0.9659234738584364,0.7812907431551499,0.781
37,0.09244440667535399,0.9415935367863616,1.0737315293550491,0.9704021030084704,0.788135593220339,0.7745
38,0.09767340580257151,0.9222448156646882,0.9895240055918694,0.9693311264725928,0.7812907431551499,0.7665
39,0.10118810166557671,0.9717586934622963,1.0379912408590317,0.9668970888910525,0.7676010430247718,0.774
40,0.08919680435230413,0.9681290742751116,1.012956983923912,0.9713757180410866,0.7773794002607562,0.771
41,0.09686878565706115,0.9369882590938611,1.013057797729969,0.967773342420407,0.7760756192959583,0.759
42,0.07460081424501382,0.9664452635359643,1.0438050439432263,0.9780936617661377,0.7848761408083442,0.784
43,0.06685508696716518,1.0657474341596753,1.1044881687164307,0.979261999805277,0.7786831812255541,0.778
44,0.0765459441471623,1.0325105358374458,1.0898383612930775,0.9764385162106903,0.7744458930899609,0.7735
45,0.06755318781445303,1.012549738747926,1.0975764927864076,0.9780936617661377,0.7848761408083442,0.7845
46,0.07454505835424433,1.022844499795004,1.1019000674784183,0.9769253237269984,0.7855280312907431,0.77
47,0.06185922437954754,0.9852316009094011,1.061461985528469,0.9829617369292182,0.7852020860495437,0.7815
48,0.0669420900724892,0.9907600095261841,1.018250404536724,0.9783857462759225,0.7803129074315515,0.777
49,0.05928187974332614,1.0679655833586519,1.1451158794164658,0.9821828449031254,0.7760756192959583,0.766
50,0.05417580018082933,1.0749540800969346,1.112542517542839,0.9823775679096485,0.7803129074315515,0.7775
51,0.05188831367574899,1.0123720917354149,1.1505409951210022,0.9843247979748807,0.7933507170795306,0.7795
52,0.041649643523502346,1.2207638262583487,1.183245722413063,0.9855904975172817,0.7786831812255541,0.785
53,0.05709935860163271,0.9456224874498579,1.0409668498337268,0.9829617369292182,0.7861799217731421,0.7765
54,0.046852943680198926,1.0614875189595523,1.136033590003848,0.9844221594781424,0.7940026075619296,0.7805
55,0.047296224167830504,1.0319947630254471,1.0795764595866204,0.9844221594781424,0.78748370273794,0.784
56,0.03816259044137851,1.0561700332398232,1.1780161854624749,0.9883166196086067,0.7819426336375489,0.7675
57,0.041155311879956684,1.1798592743201273,1.2279051154255867,0.9871482815694674,0.7757496740547588,0.7725
58,0.04113579145721084,1.2046122220249724,1.2693232247531414,0.9863693895433745,0.7803129074315515,0.7725
59,0.03982550901350111,1.1547071135148268,1.212159633245319,0.9871482815694674,0.7780312907431551,0.777
60,0.044679531756441425,1.0402960905989858,1.1253314844071864,0.9871482815694674,0.7917209908735332,0.7805
61,0.03850331555180124,1.0881392445138545,1.1754711797386408,0.9881218966020835,0.7760756192959583,0.772
62,0.03309949795344278,1.1574357380413858,1.229611362993717,0.9892902346412229,0.780638852672751,0.774
63,0.04566759347716048,1.0087775140990705,1.10550071567297,0.9878298120922987,0.7940026075619296,0.775
64,0.027833209268994828,1.0484946687567647,1.1841793521940709,0.9915295492162399,0.8001955671447197,0.7865
65,0.02692997613356005,1.1446450271985735,1.2287279927134513,0.9924058027455944,0.7861799217731421,0.7865
66,0.03159779209909458,1.2029926810158003,1.2971752151548863,0.9899717651640542,0.7812907431551499,0.7705
67,0.039810922640516146,1.1232424344607352,1.1725519022941588,0.9890955116346997,0.7803129074315515,0.7735
68,0.029266647286174906,1.1842905078450674,1.253998102284968,0.9899717651640542,0.7842242503259452,0.769
69,0.036770898774561814,1.2025112332016004,1.3116436384022236,0.9865641125498977,0.7822685788787483,0.7755
70,0.03920641658222738,1.0733212285834572,1.1940133360028267,0.988998150131438,0.7835723598435462,0.7775
71,0.023372407064537772,1.0838418877459237,1.2293229620829225,0.994255671307565,0.7884615384615384,0.782
72,0.02402581250866251,1.1056862731348645,1.2521931620836257,0.9931846947716872,0.7982398956975228,0.789
73,0.02306748296909392,1.2548001901323953,1.3116813278198243,0.9928926102619025,0.7822685788787483,0.766
74,0.03311496991743844,1.1330750056716947,1.226461239039898,0.9895823191510077,0.771838331160365,0.7835
75,0.03344096968590476,1.1510530588408632,1.2439776076972484,0.9897770421575309,0.7838983050847458,0.769
76,0.029939031832253934,1.1121081434800857,1.2417537101507188,0.9906532956868854,0.7832464146023468,0.764
77,0.02391448827311081,1.117230164082694,1.2431846887916327,0.9928926102619025,0.7940026075619296,0.7895
78,0.03250482072410271,1.177116868050651,1.2874900223612786,0.9905559341836238,0.7777053455019557,0.774
79,0.02977392112209648,1.1925852582541363,1.2856081316322088,0.9915295492162399,0.7790091264667536,0.7735
80,0.017221572111800733,1.1416184582281528,1.2570164416395129,0.995521370849966,0.7835723598435462,0.786
