Epoch,Train Loss,Test Loss,Validation Loss,Train Accuracy,Test Accuracy,Validation Accuracy
1,1.6106594418771494,1.468088342121284,1.468005168111357,0.36254492318628806,0.4298046985564676,0.43685714285714283
2,1.3523774515656226,1.26769507676363,1.2821493366537573,0.48161604991903956,0.5193886215680724,0.5037142857142857
3,1.2190707255900848,1.2133526815885332,1.2180320722599551,0.5351684372655109,0.5404755165581658,0.5425714285714286
4,1.1181244649468385,1.1733054462904575,1.170461157141211,0.5782946961020496,0.5594395697707331,0.5677142857142857
5,1.027151723263464,1.1887448647173282,1.1962151653962592,0.6119821492042179,0.5658080951033116,0.5554285714285714
6,0.9498035849383264,1.1718365638032218,1.1879435708261517,0.6449192369969591,0.568355505236343,0.5631428571428572
7,0.858010628576604,1.1784085527450117,1.199500954722705,0.6863473006595316,0.5830738748938579,0.5774285714285714
8,0.7824700405457617,1.2658522550471767,1.2651581240299086,0.7167963350578571,0.5667987545994905,0.5714285714285714
9,0.7026256570146571,1.2659560116134347,1.3211421238505132,0.7449942735279017,0.5672233229549958,0.5577142857142857
10,0.6193047900197631,1.6332365760571277,1.6406079310260406,0.777180996011216,0.4968864987262949,0.48628571428571427
11,0.5424289829977238,1.3252548543331781,1.3845781905738186,0.8082224240748785,0.5868949900934051,0.5734285714285714
12,0.4828846017422363,1.5314859957076037,1.4758304220084186,0.8292326527388334,0.5564675912821965,0.556
13,0.4176811007647502,1.4883768424745734,1.5525211142078381,0.8544686228821926,0.5608547976224172,0.5511428571428572
14,0.3701656536350353,1.6030609463404746,1.5879283624969116,0.8736621776391138,0.5649589583923011,0.5622857142857143
15,0.32318514324512876,1.6024815987677596,1.6450310341299397,0.8874057106749339,0.574157939428248,0.5694285714285714
16,0.27104664132333184,1.7568095605399003,1.7758106440986128,0.9083764464278662,0.582083215397679,0.5777142857142857
17,0.2542871114328993,1.7700288194501392,1.7884690445852063,0.9153271987678212,0.5805264647608265,0.5674285714285714
18,0.2074512198552094,1.7973118366850582,1.8134911693122289,0.932822558350776,0.5802434191904897,0.5674285714285714
19,0.20178304587220813,1.7998779606183661,1.8751660605815992,0.932901544172821,0.5891593546560996,0.5737142857142857
20,0.1675097414134135,1.9099797265966554,1.9447370563467887,0.944630938746495,0.5810925559015001,0.5582857142857143
21,0.15918454961511186,1.8846372777798395,1.8627901714822472,0.9490936376920343,0.5874610812340787,0.586
22,0.1401557788808506,1.9131549703319688,1.918105461077603,0.9547411239682477,0.5883102179450892,0.5771428571428572
23,0.12684565475851825,1.9322066147731642,1.940946602181757,0.9614944117530904,0.5917067647891311,0.5805714285714285
24,0.10415057225175794,1.992785996373962,1.930004117423541,0.9686031357371352,0.5938296065666573,0.5837142857142857
25,0.09001754951223247,1.9850876501664452,2.0348365709661893,0.9723944551952924,0.5912821964336258,0.5851428571428572
26,0.08425607055290917,2.015006841198284,2.071941044096533,0.9754354093440227,0.5897254457967733,0.5848571428571429
27,0.07230457714639676,2.1679752548562354,2.163545169514608,0.9769756328738991,0.595810925559015,0.5928571428571429
28,0.0711304952058234,2.2388422649935293,2.228427356985062,0.9775680265392362,0.5975091989810359,0.5831428571428572
29,0.07111075972218657,2.17102584343117,2.2627048746908094,0.9791872358911575,0.595810925559015,0.5857142857142857
30,0.07343129671656186,2.18156015129899,2.2286681414467013,0.9780024485604834,0.5904330597226154,0.5937142857142857
31,0.06443905932213614,2.273937856222237,2.2366650352194974,0.9791477429801351,0.5834984432493632,0.588
32,0.06165693320548109,2.1905931664411638,2.222073089314378,0.9816752892855732,0.5959524483441834,0.5794285714285714
33,0.05613277062738552,2.292361743613336,2.3207305284667776,0.9823071758619328,0.5939711293518256,0.5894285714285714
34,0.04844558142179365,2.2279552750761424,2.283579411980224,0.9851901583665732,0.6007642230399094,0.59
35,0.04824610573731577,2.28606604634388,2.320784485503419,0.9853086370996406,0.6017548825360883,0.5922857142857143
36,0.052851891416457845,2.3650859114945746,2.4402894349130864,0.9829390624382923,0.5959524483441834,0.5828571428571429
37,0.0476808858212376,2.305722826695685,2.388778337741007,0.9845582717902136,0.6000566091140673,0.5837142857142857
38,0.04507489561632264,2.389904810467575,2.4444455785770396,0.9860590024090675,0.6018964053212568,0.5902857142857143
39,0.04070457316444471,2.313575150946585,2.4171452346729905,0.9866908889854271,0.6062836116614775,0.5954285714285714
40,0.04151450033789849,2.2727918653681503,2.3601697816696343,0.9859405236760002,0.6055759977356354,0.5877142857142857
41,0.03164068705563774,2.469206180035798,2.49822170522115,0.989692350223135,0.5963770166996887,0.5862857142857143
42,0.03507054083687486,2.4290951998078376,2.4424728059877543,0.9883100983373484,0.6010472686102463,0.5897142857142857
43,0.03268125589790956,2.4521110524650984,2.5207596922029643,0.9895738714900675,0.5922728559298047,0.584
44,0.031235613428826286,2.4010669903290287,2.454687401584294,0.9898108289562023,0.6044438154542882,0.5954285714285714
45,0.03188511595646849,2.4548041437440697,2.5940544388201685,0.9897713360451799,0.6004811774695726,0.5845714285714285
46,0.03138237527531915,2.515574938362692,2.581990389782748,0.9898108289562023,0.5955278799886782,0.5911428571428572
47,0.028851999758266904,2.439368103694053,2.4567147077626834,0.9904822084435844,0.5904330597226154,0.5908571428571429
48,0.02936355310104436,2.4822486748548047,2.5733273138194326,0.9902452509774495,0.590999150863289,0.5762857142857143
49,0.036085099546817254,2.591334304489971,2.6108707453562245,0.9876782117609889,0.599915086328899,0.5845714285714285
50,0.03122416513605787,2.56256306658992,2.6048935457179536,0.9896528573121125,0.5953863572035097,0.5928571428571429
51,0.029954169755544716,2.559147904771853,2.6637062004439906,0.9902452509774495,0.5888763090857628,0.5862857142857143
52,0.02692826798767406,2.6950766527779004,2.668047975731767,0.9914695312191462,0.5936880837814889,0.5951428571428572
53,0.028466246651381467,2.4294798018169015,2.478982338077946,0.991114095019944,0.6000566091140673,0.5908571428571429
54,0.03871784889363737,2.53072141576453,2.542533343989555,0.986177481142135,0.5938296065666573,0.5882857142857143
55,0.03153941233725997,2.5157216496141923,2.5684106706484267,0.9896528573121125,0.5939711293518256,0.5942857142857143
