Epoch,Train Loss,Test Loss,Validation Loss,Train Accuracy,Test Accuracy,Validation Accuracy
1,1.410787101543232,1.1191221131787945,1.144955914314479,0.4853494470413864,0.5850717079530638,0.5825714285714285
2,1.1174051548831017,0.9963317256576071,1.0243324668712268,0.6008436894310797,0.6388526727509778,0.6251428571428571
3,0.9592199796753068,0.903934249188751,0.9199150378845599,0.6553414661954167,0.6776401564537158,0.678
4,0.8518404831163219,0.880554719051967,0.8820688395195355,0.69627180481131,0.682529335071708,0.6842857142857143
5,0.77768017633908,0.8862621670462735,0.8571862919962026,0.7244327898757268,0.6854628422425033,0.6902857142857143
6,0.7059044237291009,0.878954652856919,0.8528993904046273,0.747919279443621,0.7053455019556715,0.6982857142857143
7,0.6414629704368137,0.8942195534861336,0.9003753945163396,0.7761942765933189,0.6926336375488917,0.6788571428571428
8,0.5904041256192386,0.8184317969911111,0.8156089655476618,0.7929540531296317,0.7177314211212517,0.712
9,0.5235007028850321,0.8457774364560464,0.8581817196384413,0.8168965910386501,0.7346805736636245,0.7257142857142858
10,0.46445043117337215,0.8809304533309236,0.8689837259108617,0.8383308630714856,0.7154498044328553,0.7222857142857143
11,0.40778113708395397,0.954490646593816,0.9808761443449482,0.8544065670961122,0.6848109517601043,0.6902857142857143
12,0.3600951314009794,0.834179167150675,0.8287997734328928,0.8773229962376012,0.7232724902216427,0.7197142857142858
13,0.32261528356004177,0.9491369033639785,0.9621395125100601,0.8873560597423327,0.719361147327249,0.7102857142857143
14,0.27966775465502197,0.9650690125666491,0.9630935092256766,0.9045718846197697,0.7395697522816167,0.7231428571428572
15,0.24966707039719452,1.007480710096085,1.0482471283848427,0.9125527305894425,0.7089308996088657,0.7068571428571429
16,0.21997292958817466,1.0004637126015343,1.022505040038122,0.925550108311481,0.7320730117340287,0.7228571428571429
17,0.1925620735484156,1.0352657389739761,1.033148048062847,0.9355831718162125,0.7297913950456323,0.7225714285714285
18,0.17039912108939229,1.051558172649796,1.0760346747696672,0.942537909018356,0.7245762711864406,0.7174285714285714
19,0.17436925337191006,1.1658566924190268,1.1535726400202813,0.9405997035685782,0.7177314211212517,0.7208571428571429
20,0.13624886456439747,1.155058972767468,1.175797050299982,0.9531410329494926,0.734354628422425,0.7257142857142858
21,0.1372833281737635,1.0388591113005532,1.1267584267000086,0.9527989966936495,0.7395697522816167,0.7214285714285714
22,0.10099310728155995,1.1376621772475726,1.2032168734155289,0.9663664348420933,0.734354628422425,0.7305714285714285
23,0.10389807719925168,1.2340174429179267,1.3196124217077478,0.9636301447953483,0.7222946544980443,0.7148571428571429
24,0.11187771547887684,1.21762007011057,1.2647306907870999,0.9634021206247863,0.7369621903520208,0.7254285714285714
25,0.07999438019158728,1.195176901233727,1.2470859880452831,0.9722950632767073,0.7359843546284224,0.7265714285714285
26,0.08052344416336663,1.1198874651619615,1.1879784620311706,0.9729791357883936,0.7428292046936115,0.7277142857142858
27,0.05308982570853275,1.3195008101483836,1.311679331407155,0.9816440542697525,0.7278357235984355,0.7182857142857143
28,0.08701059577850039,1.1908704260149534,1.263561056901331,0.9718390149355832,0.7428292046936115,0.728
29,0.07088485474199187,1.2878456137798935,1.329404249132428,0.9753733895792954,0.741851368970013,0.732
30,0.040917077444943106,1.4179704821616756,1.4583764374256134,0.9865465739368373,0.7268578878748371,0.7162857142857143
31,0.050028035258453375,1.313887703681606,1.3781663723306976,0.9833542355489682,0.7379400260756193,0.7351428571428571
32,0.0544684237210192,1.302336931749693,1.3253192690171336,0.9810739938433474,0.741851368970013,0.7305714285714285
33,0.043386511742742245,1.2446572440464934,1.3724472868388102,0.9862045376809941,0.7431551499348109,0.7294285714285714
34,0.021065003632871903,1.562856009866768,1.5924342090527626,0.9936153232242618,0.7249022164276402,0.7174285714285714
35,0.03721003974573323,1.3878813527868867,1.4333303947358915,0.9866605860221184,0.7353324641460235,0.734
36,0.04241833166215557,1.3925581963468403,1.453768127006755,0.9854064530840269,0.7320730117340287,0.7237142857142858
37,0.038109529400629755,1.3601397490847376,1.443836038923699,0.9878007068749287,0.742503259452412,0.738
38,0.03784856077216746,1.5365557609497482,1.5644060903011936,0.9878007068749287,0.7451108213820078,0.7311428571428571
39,0.038579907993220953,1.3778673096515799,1.434805445577184,0.9875726827043667,0.733702737940026,0.7348571428571429
40,0.020650890223457723,1.50269386958783,1.565345732758851,0.9929312507125755,0.7519556714471969,0.7405714285714285
41,0.01634738766088115,1.5012874396696212,1.5676532117097073,0.9939573594801049,0.7421773142112125,0.7337142857142858
42,0.027800433833722136,1.644244390039373,1.6677852386957435,0.9903089727511116,0.7359843546284224,0.742
43,0.021562640013038092,1.4998430354019092,1.5394050593925939,0.9937293353095428,0.7444589308996089,0.7482857142857143
44,0.030544592854549114,1.4092402932623525,1.4523545639699997,0.9897389123247065,0.7483702737940026,0.7417142857142857
45,0.029329126781076097,1.4282963518317047,1.52951484051061,0.9893968760688633,0.7366362451108214,0.714
46,0.04309040174902308,1.439008812847059,1.5057493079810926,0.9840383080606544,0.7372881355932204,0.724
47,0.014069858423684894,1.5413700949340619,1.61949780967818,0.9948694561623532,0.7526075619295959,0.7365714285714285
48,0.020686819205505348,1.4751561176162749,1.6142019896882853,0.9931592748831376,0.7610821382007823,0.7365714285714285
49,0.01800761372513954,1.5183746439314316,1.615993429808856,0.9932732869684187,0.7438070404172099,0.7311428571428571
50,0.017010355743850753,1.5041682719020362,1.5767029298631023,0.9952114924181963,0.7441329856584094,0.7285714285714285
51,0.018385053133304522,1.46014132218761,1.540799157022069,0.9940713715653859,0.7428292046936115,0.7305714285714285
52,0.016790000468870008,1.4970193288701357,1.5562161936777639,0.9939573594801049,0.7340286831812256,0.7302857142857143
53,0.013662548062306674,1.550559653628132,1.634097788023622,0.9955535286740395,0.7470664928292047,0.7305714285714285
54,0.04764021658830827,1.5091866545556176,1.5914173144932207,0.9846083684870597,0.7428292046936115,0.7285714285714285
55,0.016409645578959166,1.5524895164314596,1.6659303249187394,0.9946414319917911,0.7477183833116037,0.7362857142857143
56,0.021200864976461373,1.50660187740079,1.642258256980001,0.9923611902861703,0.7568448500651891,0.7374285714285714
57,0.01125261903463237,1.5486741550897893,1.6754272398262469,0.9972637099532551,0.7402216427640157,0.7285714285714285
58,0.014652439119873647,1.4739970036226566,1.7182400001714764,0.9954395165887584,0.7597783572359843,0.7305714285714285
59,0.01145749129584796,1.5272376269559895,1.6336415256607477,0.9963516132710067,0.7542372881355932,0.7337142857142858
