Epoch,Train Loss,Test Loss,Validation Loss,Train Accuracy,Test Accuracy,Validation Accuracy
1,1.2754189710799462,0.9990452577670416,1.0300613871720283,0.5325504503477368,0.628096479791395,0.6311428571428571
2,1.03747739144796,0.9964949135901406,0.9867529660871585,0.6341352183331433,0.6515645371577575,0.6417142857142857
3,0.8710902276803453,0.8420337334197635,0.8556643378789022,0.6927374301675978,0.7004563233376793,0.6905714285714286
4,0.7741486630207419,0.8670819107695328,0.8722855601136543,0.7242047657051648,0.6994784876140808,0.6797142857142857
5,0.6929001272376117,0.85814871986319,0.8616912296917885,0.7601185725686923,0.7011082138200783,0.6857142857142857
6,0.6143091370662054,0.7700716337227883,0.7909631571268927,0.7801846995781553,0.7359843546284224,0.7191428571428572
7,0.536539188268949,0.747905841950948,0.7606337180692856,0.8162125185269639,0.7359843546284224,0.7294285714285714
8,0.4720733591604754,0.827221016283147,0.8631287536936808,0.836848705962832,0.7102346805736637,0.7085714285714285
9,0.409995156565922,0.9468065956013257,0.9710133971825038,0.8587390263367917,0.720664928292047,0.7117142857142857
10,0.35788552394520173,0.8614556023336869,0.8585190321892908,0.8754988028731046,0.7408735332464146,0.734
11,0.31757666599616163,0.8120985113200732,0.8305145599390273,0.8897503135332345,0.7398956975228161,0.736
12,0.2626656447706883,1.0410523521334956,1.0313380516759336,0.9066241021548284,0.7232724902216427,0.7182857142857143
13,0.2331269850236837,0.8325958294947972,0.8703050096285397,0.9212176490708015,0.7516297262059974,0.7448571428571429
14,0.19693857762336608,1.0335870071447364,1.0701068828231124,0.9345570630486831,0.733702737940026,0.7282857142857143
15,0.18155435230364542,0.9707531035536098,0.9580131759314232,0.9348990993045263,0.734354628422425,0.736
16,0.1610815164141988,1.119496669887667,1.185748730109979,0.9465283320031923,0.7415254237288136,0.7371428571428571
17,0.1298557795120449,1.129584509968936,1.1632735942358567,0.9562193592520807,0.7486962190352021,0.7348571428571429
18,0.11494569100404772,1.1903805140100303,1.2320119950188895,0.9606658305780412,0.7353324641460235,0.7342857142857143
19,0.1296415464913995,1.1423613479942674,1.1148041039705276,0.957131455934329,0.7366362451108214,0.7325714285714285
20,0.10113730324616313,0.9926913448841029,1.0347577120479383,0.9664804469273743,0.7284876140808344,0.7322857142857143
21,0.08564085099983533,1.131892780001787,1.2009876190374296,0.9706988940827728,0.7421773142112125,0.7457142857142857
22,0.07960990231818366,1.2917980148574013,1.2986957120653837,0.9717250028503022,0.7304432855280313,0.7325714285714285
23,0.07643013932608163,1.2851400016705459,1.2491524316302445,0.9738912324706419,0.7288135593220338,0.7374285714285714
24,0.07439549141602174,1.2757090509788516,1.2652142238059,0.9726370995325504,0.741199478487614,0.7477142857142857
25,0.07176113678417033,1.189955222925467,1.243380976288014,0.9759434500057006,0.7477183833116037,0.7408571428571429
26,0.08151974775851879,1.2292358405103603,1.3160222748115862,0.9730931478736746,0.7571707953063885,0.7465714285714286
27,0.04716997814143881,1.325576070177102,1.3230238844508722,0.9832402234636871,0.7438070404172099,0.7411428571428571
28,0.0443344802450898,1.3075727470337217,1.3785082900973216,0.9852924409987459,0.7467405475880052,0.7348571428571429
29,0.04704312554029205,1.3492253865509458,1.4453967857646615,0.9842663322312165,0.7457627118644068,0.7371428571428571
30,0.03526479580455213,1.342667538775051,1.4145595763712169,0.9890548398130202,0.7480443285528031,0.7348571428571429
31,0.04892396432122717,1.4580612063391765,1.5673870581061873,0.9834682476342492,0.7594524119947849,0.7442857142857143
32,0.03435740283884445,1.5245051157665965,1.653874597729069,0.9878007068749287,0.7385919165580183,0.7302857142857143
33,0.03580853838026213,1.3927283147092264,1.5171637454975957,0.9900809485805495,0.7555410691003911,0.742
34,0.03998822881991711,1.4538361248551699,1.486687203401436,0.9874586706190857,0.7434810951760105,0.7414285714285714
